m,n,k,processes,threads,error,generation_time,first_communication_time,second_communication_time,parallel_time,serial_time
10000,10000,32,2,10,0.000000,0.105636,0.000082,0.224138,0.104273,0.000000
10000,10000,32,4,2,0.000000,0.145694,0.000468,0.570235,0.191889,0.000000
10000,10000,32,4,3,0.000000,0.108178,0.000400,0.571409,0.111694,0.000000
10000,10000,32,4,4,0.000000,0.108349,0.000417,0.581744,0.137308,0.000000
10000,10000,32,4,5,0.000000,0.107478,0.000528,0.538885,0.121897,0.000000
10000,10000,32,2,4,0.000000,0.106388,0.000112,0.227077,0.154862,0.000000
10000,10000,32,2,6,0.000000,0.107555,0.000122,0.213329,0.110135,0.000000
10000,10000,32,2,8,0.000000,0.105329,0.000126,0.222005,0.087694,0.000000
10000,10000,32,2,10,0.000000,0.106675,0.000131,0.224879,0.120561,0.000000
10000,10000,32,4,2,0.000000,0.106906,0.000443,0.579044,0.154332,0.000000
10000,10000,32,4,3,0.000000,0.107466,0.000410,0.570375,0.148659,0.000000
10000,10000,32,4,4,0.000000,0.106652,0.000299,0.534961,0.132044,0.000000
10000,10000,32,4,5,0.000000,0.107078,0.000307,0.551197,0.122208,0.000000
10000,10000,64,2,4,0.000000,0.118290,0.000133,0.225372,0.274009,1.339902
10000,10000,64,2,6,0.000000,0.117297,0.000123,0.221941,0.242704,1.348072
10000,10000,64,2,8,0.000000,0.117560,0.000116,0.213218,0.163233,1.349028
10000,10000,64,2,10,0.000000,0.117214,0.000120,0.221221,0.220950,1.363725
10000,10000,64,4,2,0.000000,0.113257,0.000298,0.557152,0.294675,1.359854
10000,10000,64,4,3,0.000000,0.117719,0.000452,0.599222,0.224178,1.540744
10000,10000,64,4,4,0.000000,0.118887,0.000396,0.573319,0.207505,1.550615
10000,10000,64,4,5,0.000000,0.119262,0.000393,0.570975,0.208379,1.516182
10000,10000,64,2,4,0.000000,0.117895,0.000123,0.214621,0.337709,0.000000
10000,10000,64,2,6,0.000000,0.117811,0.000110,0.225957,0.238043,0.000000
10000,10000,64,2,8,0.000000,0.117808,0.000114,0.214070,0.164466,0.000000
10000,10000,64,2,10,0.000000,0.117421,0.000110,0.231338,0.217962,0.000000
10000,10000,64,4,2,0.000000,0.117237,0.000373,0.532009,0.312835,0.000000
10000,10000,64,4,3,0.000000,0.182450,0.000357,0.567941,0.246458,0.000000
10000,10000,64,4,4,0.000000,0.120004,0.000495,0.541363,0.270085,0.000000
10000,10000,64,4,5,0.000000,0.116559,0.000417,0.549890,0.174332,0.000000
10000,10000,64,2,4,0.000000,0.116679,0.000127,0.214843,0.300670,0.000000
10000,10000,64,2,6,0.000000,0.126977,0.000161,0.207399,0.237765,0.000000
10000,10000,64,2,8,0.000000,0.116346,0.000116,0.224614,0.172220,0.000000
10000,10000,64,2,10,0.000000,0.122130,0.000122,0.210899,0.136475,0.000000
10000,10000,64,4,2,0.000000,0.114569,0.000432,0.531469,0.324162,0.000000
10000,10000,64,4,3,0.000000,0.115915,0.000349,0.568512,0.241335,0.000000
10000,10000,64,4,4,0.000000,0.114228,0.000392,0.527486,0.230139,0.000000
10000,10000,64,4,5,0.000000,0.114482,0.000401,0.577528,0.219943,0.000000
10000,10000,64,2,4,0.000000,0.115113,0.000097,0.221495,0.321084,0.000000
10000,10000,64,2,6,0.000000,0.116023,0.000105,0.224268,0.205245,0.000000
10000,10000,64,2,8,0.000000,0.115835,0.000118,0.222979,0.216944,0.000000
10000,10000,64,2,10,0.000000,0.114781,0.000115,0.213832,0.233751,0.000000
10000,10000,64,4,2,0.000000,0.113952,0.000567,0.566627,0.298673,0.000000
10000,10000,64,4,3,0.000000,0.113630,0.000475,0.557093,0.215559,0.000000
10000,10000,64,4,4,0.000000,0.115053,0.000370,0.527482,0.209054,0.000000
10000,10000,64,4,5,0.000000,0.112598,0.000318,0.572135,0.226197,0.000000
10000,10000,128,2,4,0.000000,0.137878,0.000125,0.223979,0.573824,2.673830
10000,10000,128,2,6,0.000000,0.132424,0.000125,0.222311,0.397041,2.662822
10000,10000,128,2,8,0.000000,0.133030,0.000117,0.223131,0.350533,2.965444
10000,10000,128,2,10,0.000000,0.134239,0.000112,0.208655,0.370115,2.677003
10000,10000,128,4,2,0.000000,0.126339,0.000296,0.572497,0.567363,2.938056
10000,10000,128,4,3,0.000000,0.126375,0.000422,0.460664,0.440257,2.660272
10000,10000,128,4,4,0.000000,0.127189,0.000364,0.556865,0.346121,2.650488
10000,10000,128,4,5,0.000000,0.126346,0.000390,0.570974,0.377833,2.642294
10000,10000,128,2,4,0.000000,0.136249,0.000115,0.224181,0.575905,0.000000
10000,10000,128,2,6,0.000000,0.133261,0.000112,0.219791,0.437175,0.000000
10000,10000,128,2,8,0.000000,0.136642,0.000108,0.213254,0.362159,0.000000
10000,10000,128,2,10,0.000000,0.133276,0.000119,0.222352,0.397766,0.000000
10000,10000,128,4,2,0.000000,0.127079,0.000398,0.553016,0.611239,0.000000
10000,10000,128,4,3,0.000000,0.126564,0.000261,0.572878,0.458005,0.000000
10000,10000,128,4,4,0.000000,0.127560,0.000408,0.531419,0.341602,0.000000
10000,10000,128,4,5,0.000000,0.131778,0.000401,0.543589,0.397380,0.000000
10000,10000,128,2,4,0.000000,0.132619,0.000103,0.223990,0.572910,0.000000
10000,10000,128,2,6,0.000000,0.134099,0.000115,0.223816,0.395671,0.000000
10000,10000,128,2,8,0.000000,0.134240,0.000115,0.221612,0.432988,0.000000
10000,10000,128,2,10,0.000000,0.134823,0.000101,0.223491,0.404414,0.000000
10000,10000,128,4,2,0.000000,0.126903,0.000394,0.575986,0.606498,0.000000
10000,10000,128,4,3,0.000000,0.128357,0.000413,0.484847,0.432636,0.000000
10000,10000,128,4,4,0.000000,0.132952,0.000441,0.529080,0.353621,0.000000
10000,10000,128,4,5,0.000000,0.127988,0.000406,0.546943,0.388341,0.000000
10000,10000,128,2,4,0.000000,0.133385,0.000124,0.227852,0.609698,0.000000
10000,10000,128,2,6,0.000000,0.135147,0.000143,0.220676,0.424505,0.000000
10000,10000,128,2,8,0.000000,0.134246,0.000119,0.224620,0.317401,0.000000
10000,10000,128,2,10,0.000000,0.132858,0.000112,0.222351,0.378489,0.000000
10000,10000,128,4,2,0.000000,0.126468,0.000419,0.537203,0.608817,0.000000
10000,10000,128,4,3,0.000000,0.130549,0.000302,0.556611,0.452201,0.000000
10000,10000,128,4,4,0.000000,0.135294,0.000361,0.525417,0.362616,0.000000
10000,10000,128,4,5,0.000000,0.131406,0.000404,0.548824,0.429712,0.000000
10000,10000,156,2,4,0.000000,0.142388,0.000113,0.216026,0.890839,3.584468
10000,10000,156,2,6,0.000000,0.145213,0.000115,0.225294,0.637313,3.592169
10000,10000,156,2,8,0.000000,0.143305,0.000123,0.353180,0.483179,3.281137
10000,10000,156,2,10,0.000000,0.148445,0.000127,0.350265,0.429280,3.333817
10000,10000,156,4,2,0.000000,0.144505,0.000359,0.574905,0.901320,3.218235
10000,10000,156,4,3,0.000000,0.135797,0.000452,0.575030,0.651706,3.579082
10000,10000,156,4,4,0.000000,0.134798,0.000309,0.579839,0.529313,3.219284
10000,10000,156,4,5,0.000000,0.134760,0.000429,0.567508,0.553972,3.204690
10000,10000,156,2,4,0.000000,0.143849,0.000099,0.232878,0.895266,0.000000
10000,10000,156,2,6,0.000000,0.144063,0.000118,0.223832,0.621469,0.000000
10000,10000,156,2,8,0.000000,0.144798,0.000109,0.301237,0.490723,0.000000
10000,10000,156,2,10,0.000000,0.156458,0.000118,0.276836,0.551810,0.000000
10000,10000,156,4,2,0.000000,0.135046,0.000337,0.595326,0.904731,0.000000
10000,10000,156,4,3,0.000000,0.136455,0.000364,0.549968,0.653678,0.000000
10000,10000,156,4,4,0.000000,0.136982,0.000282,0.573869,0.498926,0.000000
10000,10000,156,4,5,0.000000,0.135172,0.000313,0.636759,0.553390,0.000000
10000,10000,156,2,4,0.000000,0.145838,0.000120,0.212499,0.894808,0.000000
10000,10000,156,2,6,0.000000,0.143603,0.000112,0.225632,0.642364,0.000000
10000,10000,156,2,8,0.000000,0.145032,0.000118,0.213978,0.513542,0.000000
10000,10000,156,2,10,0.000000,0.141859,0.000115,0.223752,0.410398,0.000000
10000,10000,156,4,2,0.000000,0.137692,0.000385,0.590157,0.874934,0.000000
10000,10000,156,4,3,0.000000,0.219429,0.000385,0.565243,0.642887,0.000000
10000,10000,156,4,4,0.000000,0.134117,0.000587,0.525675,0.504011,0.000000
10000,10000,156,4,5,0.000000,0.134499,0.000593,0.564754,0.501266,0.000000
10000,10000,156,2,4,0.000000,0.142931,0.000126,0.226339,0.889596,0.000000
10000,10000,156,2,6,0.000000,0.144324,0.000126,0.212931,0.641606,0.000000
10000,10000,156,2,8,0.000000,0.144226,0.000124,0.224469,0.493338,0.000000
10000,10000,156,2,10,0.000000,0.141948,0.000096,0.214202,0.474631,0.000000
10000,10000,156,4,2,0.000000,0.140692,0.000387,0.580769,0.893919,0.000000
10000,10000,156,4,3,0.000000,0.140442,0.000338,0.577807,0.659296,0.000000
10000,10000,156,4,4,0.000000,0.134539,0.000491,0.552289,0.491266,0.000000
10000,10000,156,4,5,0.000000,0.133680,0.000345,0.576657,0.475063,0.000000
